"","savename","model","full.name","PA","run","algo","metric.eval","cutoff","sensitivity","specificity","calibration","validation","evaluation"
"4484","/data/transfer2_biomod/Neely/Bioscatter.2017.0.01.a.only","Bioscatter.2017.0.01.a.only.CTA-GLM.models.out","Bioscatter.2017.0.01.a.only_allData_RUN71_GLM","allData","RUN71","GLM","ROC",430.5,86.607,75.99,0.869,0.885,NA
"4485","/data/transfer2_biomod/Neely/Bioscatter.2017.0.01.a.only","Bioscatter.2017.0.01.a.only.CTA-GLM.models.out","Bioscatter.2017.0.01.a.only_allData_RUN72_CTA","allData","RUN72","CTA","TSS",544.5,90.179,78.093,0.683,0.567,NA
"4486","/data/transfer2_biomod/Neely/Bioscatter.2017.0.01.a.only","Bioscatter.2017.0.01.a.only.CTA-GLM.models.out","Bioscatter.2017.0.01.a.only_allData_RUN72_CTA","allData","RUN72","CTA","ROC",546.5,90.179,78.093,0.864,0.809,NA
"4487","/data/transfer2_biomod/Neely/Bioscatter.2017.0.01.a.only","Bioscatter.2017.0.01.a.only.CTA-GLM.models.out","Bioscatter.2017.0.01.a.only_allData_RUN72_GLM","allData","RUN72","GLM","TSS",404,89.286,73.122,0.625,0.635,NA
"4488","/data/transfer2_biomod/Neely/Bioscatter.2017.0.01.a.only","Bioscatter.2017.0.01.a.only.CTA-GLM.models.out","Bioscatter.2017.0.01.a.only_allData_RUN72_GLM","allData","RUN72","GLM","ROC",412.5,89.286,73.865,0.879,0.85,NA
"4489","/data/transfer2_biomod/Neely/Bioscatter.2017.0.01.a.only","Bioscatter.2017.0.01.a.only.CTA-GLM.models.out","Bioscatter.2017.0.01.a.only_allData_RUN73_CTA","allData","RUN73","CTA","TSS",571,82.143,80.635,0.628,0.574,NA
"4490","/data/transfer2_biomod/Neely/Bioscatter.2017.0.01.a.only","Bioscatter.2017.0.01.a.only.CTA-GLM.models.out","Bioscatter.2017.0.01.a.only_allData_RUN73_CTA","allData","RUN73","CTA","ROC",571,82.143,80.635,0.849,0.823,NA
"4491","/data/transfer2_biomod/Neely/Bioscatter.2017.0.01.a.only","Bioscatter.2017.0.01.a.only.CTA-GLM.models.out","Bioscatter.2017.0.01.a.only_allData_RUN73_GLM","allData","RUN73","GLM","TSS",608,71.429,83.622,0.551,0.606,NA
"4492","/data/transfer2_biomod/Neely/Bioscatter.2017.0.01.a.only","Bioscatter.2017.0.01.a.only.CTA-GLM.models.out","Bioscatter.2017.0.01.a.only_allData_RUN73_GLM","allData","RUN73","GLM","ROC",608.5,71.429,83.696,0.83,0.863,NA
"4493","/data/transfer2_biomod/Neely/Bioscatter.2017.0.01.a.only","Bioscatter.2017.0.01.a.only.CTA-GLM.models.out","Bioscatter.2017.0.01.a.only_allData_RUN74_CTA","allData","RUN74","CTA","TSS",433.5,83.929,73.623,0.576,0.601,NA
"4494","/data/transfer2_biomod/Neely/Bioscatter.2017.0.01.a.only","Bioscatter.2017.0.01.a.only.CTA-GLM.models.out","Bioscatter.2017.0.01.a.only_allData_RUN74_CTA","allData","RUN74","CTA","ROC",436,83.929,73.623,0.793,0.799,NA
"4495","/data/transfer2_biomod/Neely/Bioscatter.2017.0.01.a.only","Bioscatter.2017.0.01.a.only.CTA-GLM.models.out","Bioscatter.2017.0.01.a.only_allData_RUN74_GLM","allData","RUN74","GLM","TSS",564,72.321,80.646,0.531,0.653,NA
"4496","/data/transfer2_biomod/Neely/Bioscatter.2017.0.01.a.only","Bioscatter.2017.0.01.a.only.CTA-GLM.models.out","Bioscatter.2017.0.01.a.only_allData_RUN74_GLM","allData","RUN74","GLM","ROC",580.5,71.429,81.965,0.825,0.883,NA
"4497","/data/transfer2_biomod/Neely/Bioscatter.2017.0.01.a.only","Bioscatter.2017.0.01.a.only.CTA-GLM.models.out","Bioscatter.2017.0.01.a.only_allData_RUN75_CTA","allData","RUN75","CTA","TSS",377.5,91.964,81.467,0.734,0.505,NA
"4498","/data/transfer2_biomod/Neely/Bioscatter.2017.0.01.a.only","Bioscatter.2017.0.01.a.only.CTA-GLM.models.out","Bioscatter.2017.0.01.a.only_allData_RUN75_CTA","allData","RUN75","CTA","ROC",378,91.964,81.467,0.905,0.743,NA
"4499","/data/transfer2_biomod/Neely/Bioscatter.2017.0.01.a.only","Bioscatter.2017.0.01.a.only.CTA-GLM.models.out","Bioscatter.2017.0.01.a.only_allData_RUN75_GLM","allData","RUN75","GLM","TSS",531.5,69.643,78.621,0.483,0.535,NA
"4500","/data/transfer2_biomod/Neely/Bioscatter.2017.0.01.a.only","Bioscatter.2017.0.01.a.only.CTA-GLM.models.out","Bioscatter.2017.0.01.a.only_allData_RUN75_GLM","allData","RUN75","GLM","ROC",532.5,69.643,78.621,0.794,0.824,NA
"4501","/data/transfer2_biomod/Neely/Bioscatter.2017.0.01.a.only","Bioscatter.2017.0.01.a.only.CTA-GLM.models.out","Bioscatter.2017.0.01.a.only_allData_RUN76_CTA","allData","RUN76","CTA","TSS",398,90.179,85.075,0.753,0.489,NA
"4502","/data/transfer2_biomod/Neely/Bioscatter.2017.0.01.a.only","Bioscatter.2017.0.01.a.only.CTA-GLM.models.out","Bioscatter.2017.0.01.a.only_allData_RUN76_CTA","allData","RUN76","CTA","ROC",398,90.179,85.075,0.894,0.651,NA
"4503","/data/transfer2_biomod/Neely/Bioscatter.2017.0.01.a.only","Bioscatter.2017.0.01.a.only.CTA-GLM.models.out","Bioscatter.2017.0.01.a.only_allData_RUN76_GLM","allData","RUN76","GLM","TSS",624,67.857,85.465,0.534,0.629,NA
"4504","/data/transfer2_biomod/Neely/Bioscatter.2017.0.01.a.only","Bioscatter.2017.0.01.a.only.CTA-GLM.models.out","Bioscatter.2017.0.01.a.only_allData_RUN76_GLM","allData","RUN76","GLM","ROC",626.5,67.857,85.662,0.824,0.893,NA
"4505","/data/transfer2_biomod/Neely/Bioscatter.2017.0.01.a.only","Bioscatter.2017.0.01.a.only.CTA-GLM.models.out","Bioscatter.2017.0.01.a.only_allData_RUN77_CTA","allData","RUN77","CTA","TSS",437.5,86.607,74.225,0.608,0.491,NA
"4506","/data/transfer2_biomod/Neely/Bioscatter.2017.0.01.a.only","Bioscatter.2017.0.01.a.only.CTA-GLM.models.out","Bioscatter.2017.0.01.a.only_allData_RUN77_CTA","allData","RUN77","CTA","ROC",439,86.607,74.225,0.838,0.776,NA
"4507","/data/transfer2_biomod/Neely/Bioscatter.2017.0.01.a.only","Bioscatter.2017.0.01.a.only.CTA-GLM.models.out","Bioscatter.2017.0.01.a.only_allData_RUN77_GLM","allData","RUN77","GLM","TSS",537,78.571,78.294,0.569,0.57,NA
"4508","/data/transfer2_biomod/Neely/Bioscatter.2017.0.01.a.only","Bioscatter.2017.0.01.a.only.CTA-GLM.models.out","Bioscatter.2017.0.01.a.only_allData_RUN77_GLM","allData","RUN77","GLM","ROC",540.5,78.571,78.528,0.851,0.845,NA
"4509","/data/transfer2_biomod/Neely/Bioscatter.2017.0.01.a.only","Bioscatter.2017.0.01.a.only.CTA-GLM.models.out","Bioscatter.2017.0.01.a.only_allData_RUN78_CTA","allData","RUN78","CTA","TSS",442,91.964,73.876,0.658,0.504,NA
"4510","/data/transfer2_biomod/Neely/Bioscatter.2017.0.01.a.only","Bioscatter.2017.0.01.a.only.CTA-GLM.models.out","Bioscatter.2017.0.01.a.only_allData_RUN78_CTA","allData","RUN78","CTA","ROC",442,91.964,73.876,0.839,0.751,NA
"4511","/data/transfer2_biomod/Neely/Bioscatter.2017.0.01.a.only","Bioscatter.2017.0.01.a.only.CTA-GLM.models.out","Bioscatter.2017.0.01.a.only_allData_RUN78_GLM","allData","RUN78","GLM","TSS",574,70.536,83.013,0.536,0.566,NA
"4512","/data/transfer2_biomod/Neely/Bioscatter.2017.0.01.a.only","Bioscatter.2017.0.01.a.only.CTA-GLM.models.out","Bioscatter.2017.0.01.a.only_allData_RUN78_GLM","allData","RUN78","GLM","ROC",512.5,75.893,78.569,0.839,0.836,NA
"4513","/data/transfer2_biomod/Neely/Bioscatter.2017.0.01.a.only","Bioscatter.2017.0.01.a.only.CTA-GLM.models.out","Bioscatter.2017.0.01.a.only_allData_RUN79_CTA","allData","RUN79","CTA","TSS",471,83.929,77.573,0.615,0.382,NA
"4514","/data/transfer2_biomod/Neely/Bioscatter.2017.0.01.a.only","Bioscatter.2017.0.01.a.only.CTA-GLM.models.out","Bioscatter.2017.0.01.a.only_allData_RUN79_CTA","allData","RUN79","CTA","ROC",473.5,83.929,77.573,0.816,0.691,NA
"4515","/data/transfer2_biomod/Neely/Bioscatter.2017.0.01.a.only","Bioscatter.2017.0.01.a.only.CTA-GLM.models.out","Bioscatter.2017.0.01.a.only_allData_RUN79_GLM","allData","RUN79","GLM","TSS",424,89.286,76.001,0.654,0.621,NA
"4516","/data/transfer2_biomod/Neely/Bioscatter.2017.0.01.a.only","Bioscatter.2017.0.01.a.only.CTA-GLM.models.out","Bioscatter.2017.0.01.a.only_allData_RUN79_GLM","allData","RUN79","GLM","ROC",417.5,90.179,75.474,0.88,0.848,NA
"4517","/data/transfer2_biomod/Neely/Bioscatter.2017.0.01.a.only","Bioscatter.2017.0.01.a.only.CTA-GLM.models.out","Bioscatter.2017.0.01.a.only_allData_RUN80_CTA","allData","RUN80","CTA","TSS",494,91.071,80.69,0.718,0.615,NA
"4518","/data/transfer2_biomod/Neely/Bioscatter.2017.0.01.a.only","Bioscatter.2017.0.01.a.only.CTA-GLM.models.out","Bioscatter.2017.0.01.a.only_allData_RUN80_CTA","allData","RUN80","CTA","ROC",493,91.071,80.69,0.903,0.87,NA
"4519","/data/transfer2_biomod/Neely/Bioscatter.2017.0.01.a.only","Bioscatter.2017.0.01.a.only.CTA-GLM.models.out","Bioscatter.2017.0.01.a.only_allData_RUN80_GLM","allData","RUN80","GLM","TSS",602,72.321,84.967,0.574,0.613,NA
"4520","/data/transfer2_biomod/Neely/Bioscatter.2017.0.01.a.only","Bioscatter.2017.0.01.a.only.CTA-GLM.models.out","Bioscatter.2017.0.01.a.only_allData_RUN80_GLM","allData","RUN80","GLM","ROC",602.5,72.321,85.049,0.838,0.865,NA
"4521","/data/transfer2_biomod/Neely/Bioscatter.2017.0.01.a.only","Bioscatter.2017.0.01.a.only.CTA-GLM.models.out","Bioscatter.2017.0.01.a.only_allData_RUN81_CTA","allData","RUN81","CTA","TSS",458.5,89.286,80.304,0.696,0.423,NA
"4522","/data/transfer2_biomod/Neely/Bioscatter.2017.0.01.a.only","Bioscatter.2017.0.01.a.only.CTA-GLM.models.out","Bioscatter.2017.0.01.a.only_allData_RUN81_CTA","allData","RUN81","CTA","ROC",457,89.286,80.304,0.864,0.706,NA
"4523","/data/transfer2_biomod/Neely/Bioscatter.2017.0.01.a.only","Bioscatter.2017.0.01.a.only.CTA-GLM.models.out","Bioscatter.2017.0.01.a.only_allData_RUN81_GLM","allData","RUN81","GLM","TSS",627,71.429,79.776,0.512,0.501,NA
"4524","/data/transfer2_biomod/Neely/Bioscatter.2017.0.01.a.only","Bioscatter.2017.0.01.a.only.CTA-GLM.models.out","Bioscatter.2017.0.01.a.only_allData_RUN81_GLM","allData","RUN81","GLM","ROC",630.5,71.429,79.888,0.811,0.799,NA
"4525","/data/transfer2_biomod/Neely/Bioscatter.2017.0.01.a.only","Bioscatter.2017.0.01.a.only.CTA-GLM.models.out","Bioscatter.2017.0.01.a.only_allData_RUN82_CTA","allData","RUN82","CTA","TSS",452,95.536,88.482,0.84,0.451,NA
"4526","/data/transfer2_biomod/Neely/Bioscatter.2017.0.01.a.only","Bioscatter.2017.0.01.a.only.CTA-GLM.models.out","Bioscatter.2017.0.01.a.only_allData_RUN82_CTA","allData","RUN82","CTA","ROC",455,95.536,88.482,0.948,0.623,NA
"4527","/data/transfer2_biomod/Neely/Bioscatter.2017.0.01.a.only","Bioscatter.2017.0.01.a.only.CTA-GLM.models.out","Bioscatter.2017.0.01.a.only_allData_RUN82_GLM","allData","RUN82","GLM","TSS",540,74.107,77.815,0.52,0.69,NA
"4528","/data/transfer2_biomod/Neely/Bioscatter.2017.0.01.a.only","Bioscatter.2017.0.01.a.only.CTA-GLM.models.out","Bioscatter.2017.0.01.a.only_allData_RUN82_GLM","allData","RUN82","GLM","ROC",638.5,67.857,84.592,0.836,0.878,NA
"4529","/data/transfer2_biomod/Neely/Bioscatter.2017.0.01.a.only","Bioscatter.2017.0.01.a.only.CTA-GLM.models.out","Bioscatter.2017.0.01.a.only_allData_RUN83_CTA","allData","RUN83","CTA","TSS",473,88.393,86.706,0.751,0.576,NA
"4530","/data/transfer2_biomod/Neely/Bioscatter.2017.0.01.a.only","Bioscatter.2017.0.01.a.only.CTA-GLM.models.out","Bioscatter.2017.0.01.a.only_allData_RUN83_CTA","allData","RUN83","CTA","ROC",470,88.393,86.706,0.921,0.787,NA
"4531","/data/transfer2_biomod/Neely/Bioscatter.2017.0.01.a.only","Bioscatter.2017.0.01.a.only.CTA-GLM.models.out","Bioscatter.2017.0.01.a.only_allData_RUN83_GLM","allData","RUN83","GLM","TSS",565,73.214,80.527,0.538,0.592,NA
"4532","/data/transfer2_biomod/Neely/Bioscatter.2017.0.01.a.only","Bioscatter.2017.0.01.a.only.CTA-GLM.models.out","Bioscatter.2017.0.01.a.only_allData_RUN83_GLM","allData","RUN83","GLM","ROC",572.5,73.214,81.129,0.833,0.848,NA
"4533","/data/transfer2_biomod/Neely/Bioscatter.2017.0.01.a.only","Bioscatter.2017.0.01.a.only.CTA-GLM.models.out","Bioscatter.2017.0.01.a.only_allData_RUN84_CTA","allData","RUN84","CTA","TSS",394,93.75,78.13,0.719,0.468,NA
"4534","/data/transfer2_biomod/Neely/Bioscatter.2017.0.01.a.only","Bioscatter.2017.0.01.a.only.CTA-GLM.models.out","Bioscatter.2017.0.01.a.only_allData_RUN84_CTA","allData","RUN84","CTA","ROC",396.5,93.75,78.13,0.889,0.729,NA
"4535","/data/transfer2_biomod/Neely/Bioscatter.2017.0.01.a.only","Bioscatter.2017.0.01.a.only.CTA-GLM.models.out","Bioscatter.2017.0.01.a.only_allData_RUN84_GLM","allData","RUN84","GLM","TSS",414,92.857,75.693,0.686,0.594,NA
"4536","/data/transfer2_biomod/Neely/Bioscatter.2017.0.01.a.only","Bioscatter.2017.0.01.a.only.CTA-GLM.models.out","Bioscatter.2017.0.01.a.only_allData_RUN84_GLM","allData","RUN84","GLM","ROC",422.5,92.857,76.377,0.889,0.823,NA
"4537","/data/transfer2_biomod/Neely/Bioscatter.2017.0.01.a.only","Bioscatter.2017.0.01.a.only.CTA-GLM.models.out","Bioscatter.2017.0.01.a.only_allData_RUN85_CTA","allData","RUN85","CTA","TSS",470,82.143,82.284,0.644,0.566,NA
"4538","/data/transfer2_biomod/Neely/Bioscatter.2017.0.01.a.only","Bioscatter.2017.0.01.a.only.CTA-GLM.models.out","Bioscatter.2017.0.01.a.only_allData_RUN85_CTA","allData","RUN85","CTA","ROC",472.5,82.143,82.284,0.847,0.848,NA
"4539","/data/transfer2_biomod/Neely/Bioscatter.2017.0.01.a.only","Bioscatter.2017.0.01.a.only.CTA-GLM.models.out","Bioscatter.2017.0.01.a.only_allData_RUN85_GLM","allData","RUN85","GLM","TSS",536,75.893,76.362,0.523,0.72,NA
"4540","/data/transfer2_biomod/Neely/Bioscatter.2017.0.01.a.only","Bioscatter.2017.0.01.a.only.CTA-GLM.models.out","Bioscatter.2017.0.01.a.only_allData_RUN85_GLM","allData","RUN85","GLM","ROC",540.5,75.893,76.681,0.834,0.9,NA
"4541","/data/transfer2_biomod/Neely/Bioscatter.2017.0.01.a.only","Bioscatter.2017.0.01.a.only.CTA-GLM.models.out","Bioscatter.2017.0.01.a.only_allData_RUN86_CTA","allData","RUN86","CTA","TSS",413,88.393,83.25,0.716,0.548,NA
"4542","/data/transfer2_biomod/Neely/Bioscatter.2017.0.01.a.only","Bioscatter.2017.0.01.a.only.CTA-GLM.models.out","Bioscatter.2017.0.01.a.only_allData_RUN86_CTA","allData","RUN86","CTA","ROC",413.5,88.393,83.25,0.893,0.793,NA
"4543","/data/transfer2_biomod/Neely/Bioscatter.2017.0.01.a.only","Bioscatter.2017.0.01.a.only.CTA-GLM.models.out","Bioscatter.2017.0.01.a.only_allData_RUN86_GLM","allData","RUN86","GLM","TSS",455,91.071,78.951,0.701,0.611,NA
"4544","/data/transfer2_biomod/Neely/Bioscatter.2017.0.01.a.only","Bioscatter.2017.0.01.a.only.CTA-GLM.models.out","Bioscatter.2017.0.01.a.only_allData_RUN86_GLM","allData","RUN86","GLM","ROC",455.5,91.071,79.03,0.891,0.818,NA
"4545","/data/transfer2_biomod/Neely/Bioscatter.2017.0.01.a.only","Bioscatter.2017.0.01.a.only.CTA-GLM.models.out","Bioscatter.2017.0.01.a.only_allData_RUN87_CTA","allData","RUN87","CTA","TSS",466,92.857,76.421,0.693,0.589,NA
"4546","/data/transfer2_biomod/Neely/Bioscatter.2017.0.01.a.only","Bioscatter.2017.0.01.a.only.CTA-GLM.models.out","Bioscatter.2017.0.01.a.only_allData_RUN87_CTA","allData","RUN87","CTA","ROC",467.5,92.857,76.421,0.874,0.789,NA
"4547","/data/transfer2_biomod/Neely/Bioscatter.2017.0.01.a.only","Bioscatter.2017.0.01.a.only.CTA-GLM.models.out","Bioscatter.2017.0.01.a.only_allData_RUN87_GLM","allData","RUN87","GLM","TSS",484,86.607,80.497,0.672,0.61,NA
"4548","/data/transfer2_biomod/Neely/Bioscatter.2017.0.01.a.only","Bioscatter.2017.0.01.a.only.CTA-GLM.models.out","Bioscatter.2017.0.01.a.only_allData_RUN87_GLM","allData","RUN87","GLM","ROC",451.5,89.286,78.186,0.889,0.836,NA
"4549","/data/transfer2_biomod/Neely/Bioscatter.2017.0.01.a.only","Bioscatter.2017.0.01.a.only.CTA-GLM.models.out","Bioscatter.2017.0.01.a.only_allData_RUN88_CTA","allData","RUN88","CTA","TSS",520,90.179,85.888,0.761,0.625,NA
"4550","/data/transfer2_biomod/Neely/Bioscatter.2017.0.01.a.only","Bioscatter.2017.0.01.a.only.CTA-GLM.models.out","Bioscatter.2017.0.01.a.only_allData_RUN88_CTA","allData","RUN88","CTA","ROC",517.5,90.179,85.888,0.921,0.823,NA
"4551","/data/transfer2_biomod/Neely/Bioscatter.2017.0.01.a.only","Bioscatter.2017.0.01.a.only.CTA-GLM.models.out","Bioscatter.2017.0.01.a.only_allData_RUN88_GLM","allData","RUN88","GLM","TSS",574,73.214,81.5,0.548,0.533,NA
"4552","/data/transfer2_biomod/Neely/Bioscatter.2017.0.01.a.only","Bioscatter.2017.0.01.a.only.CTA-GLM.models.out","Bioscatter.2017.0.01.a.only_allData_RUN88_GLM","allData","RUN88","GLM","ROC",577.5,73.214,81.753,0.839,0.823,NA
"4553","/data/transfer2_biomod/Neely/Bioscatter.2017.0.01.a.only","Bioscatter.2017.0.01.a.only.CTA-GLM.models.out","Bioscatter.2017.0.01.a.only_allData_RUN89_CTA","allData","RUN89","CTA","TSS",394,95.536,85.015,0.806,0.455,NA
"4554","/data/transfer2_biomod/Neely/Bioscatter.2017.0.01.a.only","Bioscatter.2017.0.01.a.only.CTA-GLM.models.out","Bioscatter.2017.0.01.a.only_allData_RUN89_CTA","allData","RUN89","CTA","ROC",395.5,95.536,85.015,0.93,0.68,NA
"4555","/data/transfer2_biomod/Neely/Bioscatter.2017.0.01.a.only","Bioscatter.2017.0.01.a.only.CTA-GLM.models.out","Bioscatter.2017.0.01.a.only_allData_RUN89_GLM","allData","RUN89","GLM","TSS",514,81.25,81.694,0.63,0.642,NA
"4556","/data/transfer2_biomod/Neely/Bioscatter.2017.0.01.a.only","Bioscatter.2017.0.01.a.only.CTA-GLM.models.out","Bioscatter.2017.0.01.a.only_allData_RUN89_GLM","allData","RUN89","GLM","ROC",503.5,82.143,81.103,0.878,0.863,NA
"4557","/data/transfer2_biomod/Neely/Bioscatter.2017.0.01.a.only","Bioscatter.2017.0.01.a.only.CTA-GLM.models.out","Bioscatter.2017.0.01.a.only_allData_RUN90_CTA","allData","RUN90","CTA","TSS",542,85.714,79.854,0.656,0.568,NA
"4558","/data/transfer2_biomod/Neely/Bioscatter.2017.0.01.a.only","Bioscatter.2017.0.01.a.only.CTA-GLM.models.out","Bioscatter.2017.0.01.a.only_allData_RUN90_CTA","allData","RUN90","CTA","ROC",541.5,85.714,79.854,0.847,0.789,NA
"4559","/data/transfer2_biomod/Neely/Bioscatter.2017.0.01.a.only","Bioscatter.2017.0.01.a.only.CTA-GLM.models.out","Bioscatter.2017.0.01.a.only_allData_RUN90_GLM","allData","RUN90","GLM","TSS",465,88.393,78.903,0.673,0.645,NA
"4560","/data/transfer2_biomod/Neely/Bioscatter.2017.0.01.a.only","Bioscatter.2017.0.01.a.only.CTA-GLM.models.out","Bioscatter.2017.0.01.a.only_allData_RUN90_GLM","allData","RUN90","GLM","ROC",467.5,88.393,79.089,0.892,0.847,NA
"4561","/data/transfer2_biomod/Neely/Bioscatter.2017.0.01.a.only","Bioscatter.2017.0.01.a.only.CTA-GLM.models.out","Bioscatter.2017.0.01.a.only_allData_RUN91_CTA","allData","RUN91","CTA","TSS",447,97.321,84.491,0.818,0.518,NA
"4562","/data/transfer2_biomod/Neely/Bioscatter.2017.0.01.a.only","Bioscatter.2017.0.01.a.only.CTA-GLM.models.out","Bioscatter.2017.0.01.a.only_allData_RUN91_CTA","allData","RUN91","CTA","ROC",446,97.321,84.491,0.934,0.771,NA
"4563","/data/transfer2_biomod/Neely/Bioscatter.2017.0.01.a.only","Bioscatter.2017.0.01.a.only.CTA-GLM.models.out","Bioscatter.2017.0.01.a.only_allData_RUN91_GLM","allData","RUN91","GLM","TSS",475,87.5,80.319,0.679,0.584,NA
"4564","/data/transfer2_biomod/Neely/Bioscatter.2017.0.01.a.only","Bioscatter.2017.0.01.a.only.CTA-GLM.models.out","Bioscatter.2017.0.01.a.only_allData_RUN91_GLM","allData","RUN91","GLM","ROC",477.5,87.5,80.531,0.876,0.847,NA
"4565","/data/transfer2_biomod/Neely/Bioscatter.2017.0.01.a.only","Bioscatter.2017.0.01.a.only.CTA-GLM.models.out","Bioscatter.2017.0.01.a.only_allData_RUN92_CTA","allData","RUN92","CTA","TSS",458,87.5,71.847,0.593,0.602,NA
"4566","/data/transfer2_biomod/Neely/Bioscatter.2017.0.01.a.only","Bioscatter.2017.0.01.a.only.CTA-GLM.models.out","Bioscatter.2017.0.01.a.only_allData_RUN92_CTA","allData","RUN92","CTA","ROC",458,87.5,71.847,0.823,0.795,NA
"4567","/data/transfer2_biomod/Neely/Bioscatter.2017.0.01.a.only","Bioscatter.2017.0.01.a.only.CTA-GLM.models.out","Bioscatter.2017.0.01.a.only_allData_RUN92_GLM","allData","RUN92","GLM","TSS",530.5,69.643,78.535,0.482,0.538,NA
"4568","/data/transfer2_biomod/Neely/Bioscatter.2017.0.01.a.only","Bioscatter.2017.0.01.a.only.CTA-GLM.models.out","Bioscatter.2017.0.01.a.only_allData_RUN92_GLM","allData","RUN92","GLM","ROC",530.5,69.643,78.535,0.797,0.815,NA
"4569","/data/transfer2_biomod/Neely/Bioscatter.2017.0.01.a.only","Bioscatter.2017.0.01.a.only.CTA-GLM.models.out","Bioscatter.2017.0.01.a.only_allData_RUN93_CTA","allData","RUN93","CTA","TSS",541,91.964,83.815,0.758,0.507,NA
"4570","/data/transfer2_biomod/Neely/Bioscatter.2017.0.01.a.only","Bioscatter.2017.0.01.a.only.CTA-GLM.models.out","Bioscatter.2017.0.01.a.only_allData_RUN93_CTA","allData","RUN93","CTA","ROC",540.5,91.964,83.815,0.893,0.734,NA
"4571","/data/transfer2_biomod/Neely/Bioscatter.2017.0.01.a.only","Bioscatter.2017.0.01.a.only.CTA-GLM.models.out","Bioscatter.2017.0.01.a.only_allData_RUN93_GLM","allData","RUN93","GLM","TSS",623,72.321,79.899,0.523,0.455,NA
"4572","/data/transfer2_biomod/Neely/Bioscatter.2017.0.01.a.only","Bioscatter.2017.0.01.a.only.CTA-GLM.models.out","Bioscatter.2017.0.01.a.only_allData_RUN93_GLM","allData","RUN93","GLM","ROC",631.5,72.321,80.378,0.822,0.743,NA
"4573","/data/transfer2_biomod/Neely/Bioscatter.2017.0.01.a.only","Bioscatter.2017.0.01.a.only.CTA-GLM.models.out","Bioscatter.2017.0.01.a.only_allData_RUN94_CTA","allData","RUN94","CTA","TSS",412.5,95.536,85.275,0.808,0.405,NA
"4574","/data/transfer2_biomod/Neely/Bioscatter.2017.0.01.a.only","Bioscatter.2017.0.01.a.only.CTA-GLM.models.out","Bioscatter.2017.0.01.a.only_allData_RUN94_CTA","allData","RUN94","CTA","ROC",414.5,95.536,85.275,0.932,0.603,NA
"4575","/data/transfer2_biomod/Neely/Bioscatter.2017.0.01.a.only","Bioscatter.2017.0.01.a.only.CTA-GLM.models.out","Bioscatter.2017.0.01.a.only_allData_RUN94_GLM","allData","RUN94","GLM","TSS",411,90.179,71.61,0.618,0.597,NA
"4576","/data/transfer2_biomod/Neely/Bioscatter.2017.0.01.a.only","Bioscatter.2017.0.01.a.only.CTA-GLM.models.out","Bioscatter.2017.0.01.a.only_allData_RUN94_GLM","allData","RUN94","GLM","ROC",420.5,90.179,72.301,0.873,0.847,NA
"4577","/data/transfer2_biomod/Neely/Bioscatter.2017.0.01.a.only","Bioscatter.2017.0.01.a.only.CTA-GLM.models.out","Bioscatter.2017.0.01.a.only_allData_RUN95_CTA","allData","RUN95","CTA","TSS",440,85.714,80.564,0.663,0.558,NA
"4578","/data/transfer2_biomod/Neely/Bioscatter.2017.0.01.a.only","Bioscatter.2017.0.01.a.only.CTA-GLM.models.out","Bioscatter.2017.0.01.a.only_allData_RUN95_CTA","allData","RUN95","CTA","ROC",440,85.714,80.564,0.85,0.791,NA
"4579","/data/transfer2_biomod/Neely/Bioscatter.2017.0.01.a.only","Bioscatter.2017.0.01.a.only.CTA-GLM.models.out","Bioscatter.2017.0.01.a.only_allData_RUN95_GLM","allData","RUN95","GLM","TSS",615,66.964,85.164,0.522,0.627,NA
"4580","/data/transfer2_biomod/Neely/Bioscatter.2017.0.01.a.only","Bioscatter.2017.0.01.a.only.CTA-GLM.models.out","Bioscatter.2017.0.01.a.only_allData_RUN95_GLM","allData","RUN95","GLM","ROC",615.5,66.964,85.234,0.835,0.844,NA
"4581","/data/transfer2_biomod/Neely/Bioscatter.2017.0.01.a.only","Bioscatter.2017.0.01.a.only.CTA-GLM.models.out","Bioscatter.2017.0.01.a.only_allData_RUN96_CTA","allData","RUN96","CTA","TSS",450,93.75,69.544,0.633,0.471,NA
"4582","/data/transfer2_biomod/Neely/Bioscatter.2017.0.01.a.only","Bioscatter.2017.0.01.a.only.CTA-GLM.models.out","Bioscatter.2017.0.01.a.only_allData_RUN96_CTA","allData","RUN96","CTA","ROC",449.5,93.75,69.544,0.834,0.757,NA
"4583","/data/transfer2_biomod/Neely/Bioscatter.2017.0.01.a.only","Bioscatter.2017.0.01.a.only.CTA-GLM.models.out","Bioscatter.2017.0.01.a.only_allData_RUN96_GLM","allData","RUN96","GLM","TSS",424,91.964,74.831,0.669,0.685,NA
"4584","/data/transfer2_biomod/Neely/Bioscatter.2017.0.01.a.only","Bioscatter.2017.0.01.a.only.CTA-GLM.models.out","Bioscatter.2017.0.01.a.only_allData_RUN96_GLM","allData","RUN96","GLM","ROC",420.5,92.857,74.556,0.879,0.883,NA
"4585","/data/transfer2_biomod/Neely/Bioscatter.2017.0.01.a.only","Bioscatter.2017.0.01.a.only.CTA-GLM.models.out","Bioscatter.2017.0.01.a.only_allData_RUN97_CTA","allData","RUN97","CTA","TSS",488,96.429,83.154,0.796,0.69,NA
